Index;Logradouro;Numero;Complemento;Valor_Avaliacao;Bairro;Ano_Construcao;Area_Terreno;Area_Construida;Padrao_Acabamento;Tipo_Construcao;Tipo_Ocupacao;Data_Transacao;Estado_Conservacao;Tipo_Imovel;Ano;Região;Mes
26853;Rua Padre Carapuceiro;150;Apto 0104 Edf Sevilha;150000;Boa Viagem;1964;775.0;58.0;Simples;Apartamento <= 4 Pavimentos;Residencial;2022-08-04;Bom;Apartamento;2022;Sul;Agosto
26854;Rua Padre Carapuceiro;150;Apto 0105 Edf Sevilha;180000;Boa Viagem;1964;775.0;69.0;Simples;Apartamento <= 4 Pavimentos;Residencial;2022-02-22;Bom;Apartamento;2022;Sul;Fevereiro
26855;Rua Faustino Porto;65;Apto 1801 Edf Chateau Royal;692687;Boa Viagem;1996;1009.69;199.72;Médio;Apartamento > 4 Pavimentos;Residencial;2022-01-03;Bom;Apartamento;2022;Sul;Janeiro
26856;Rua Faustino Porto;65;Apto 1002 Edf Chateau Royal;658731;Boa Viagem;1996;1009.69;199.72;Médio;Apartamento > 4 Pavimentos;Residencial;2022-11-07;Bom;Apartamento;2022;Sul;Novembro
26857;Av Conselheiro Aguiar;3406;Apto 0402 Edf Conselheiro Aguiar;310000;Boa Viagem;1972;1135.36;90.22;Médio;Apartamento > 4 Pavimentos;Residencial;2022-05-10;Bom;Apartamento;2022;Sul;Maio
26858;Rua Padre Carapuceiro;258;Apto 402 Edf Ilha De Santorini Residence;279553;Boa Viagem;2011;494.0;82.6;Superior;Apartamento > 4 Pavimentos;Residencial;2022-08-19;Bom;Apartamento;2022;Sul;Agosto
26859;Rua Padre Carapuceiro;258;Apto 503 Edf Ilha De Santorini Residence;250750;Boa Viagem;2011;494.0;71.5;Superior;Apartamento > 4 Pavimentos;Residencial;2022-11-09;Bom;Apartamento;2022;Sul;Novembro
26860;Rua Padre Carapuceiro;258;Apto 503 Edf Ilha De Santorini Residence;250750;Boa Viagem;2011;494.0;71.5;Superior;Apartamento > 4 Pavimentos;Residencial;2022-01-20;Bom;Apartamento;2022;Sul;Janeiro
26861;Rua Padre Carapuceiro;258;Apto 701 Edf Ilha De Santorini Residence;212400;Boa Viagem;2011;494.0;57.15;Superior;Apartamento > 4 Pavimentos;Residencial;2022-04-06;Bom;Apartamento;2022;Sul;Abril
26862;Rua Padre Carapuceiro;258;Apto 803 Edf Ilha De Santorini Residence;195777;Boa Viagem;2011;494.0;51.19;Superior;Apartamento > 4 Pavimentos;Residencial;2022-08-15;Bom;Apartamento;2022;Sul;Agosto
26863;Rua Padre Carapuceiro;258;Apto 901 Edf Ilha De Santorini Residence;305714;Boa Viagem;2011;494.0;88.84;Superior;Apartamento > 4 Pavimentos;Residencial;2022-05-31;Bom;Apartamento;2022;Sul;Maio
26864;Rua Padre Carapuceiro;258;Apto 1001 Edf Ilha De Santorini Residence;300000;Boa Viagem;2011;494.0;79.06;Superior;Apartamento > 4 Pavimentos;Residencial;2022-10-28;Bom;Apartamento;2022;Sul;Outubro
26865;Rua Padre Carapuceiro;427;Apto 0501 Edf Parador De Leon;620000;Boa Viagem;2004;1092.01;177.55;Superior;Apartamento > 4 Pavimentos;Residencial;2022-08-29;Bom;Apartamento;2022;Sul;Agosto
26866;Rua Padre Carapuceiro;427;Apto 1101 Edf Parador De Leon;647407;Boa Viagem;2004;1092.01;177.55;Superior;Apartamento > 4 Pavimentos;Residencial;2022-10-14;Bom;Apartamento;2022;Sul;Outubro
26867;Av Engenheiro Domingos Ferreira;3436;Apto 2 Edf San Francisco;190000;Boa Viagem;1965;448.0;69.13;Médio;Apartamento <= 4 Pavimentos;Residencial;2022-11-07;Bom;Apartamento;2022;Sul;Novembro
26868;Rua Dhalia;198;Apto 204 Edf Parador De Aragon;487528;Boa Viagem;2006;1680.0;139.31;Superior;Apartamento > 4 Pavimentos;Residencial;2022-12-27;Bom;Apartamento;2022;Sul;Dezembro
26869;Rua Dhalia;198;Apto 204 Edf Parador De Aragon;487528;Boa Viagem;2006;1680.0;139.31;Superior;Apartamento > 4 Pavimentos;Residencial;2022-12-19;Bom;Apartamento;2022;Sul;Dezembro
26870;Rua Dhalia;198;Apto 204 Edf Parador De Aragon;487528;Boa Viagem;2006;1680.0;139.31;Superior;Apartamento > 4 Pavimentos;Residencial;2022-12-28;Bom;Apartamento;2022;Sul;Dezembro
26871;Rua Dhalia;198;Apto 403 Edf Parador De Aragon;498882;Boa Viagem;2006;1680.0;139.31;Superior;Apartamento > 4 Pavimentos;Residencial;2022-02-01;Bom;Apartamento;2022;Sul;Fevereiro
26872;Rua Dhalia;198;Apto 701 Edf Parador De Aragon;511976;Boa Viagem;2006;1680.0;137.94;Superior;Apartamento > 4 Pavimentos;Residencial;2022-02-20;Bom;Apartamento;2022;Sul;Fevereiro
26873;Rua Dhalia;198;Apto 803 Edf Parador De Aragon;570000;Boa Viagem;2006;1680.0;139.31;Superior;Apartamento > 4 Pavimentos;Residencial;2022-12-26;Bom;Apartamento;2022;Sul;Dezembro
26874;Rua Dhalia;198;Apto 904 Edf Parador De Aragon;531206;Boa Viagem;2006;1680.0;139.31;Superior;Apartamento > 4 Pavimentos;Residencial;2022-07-19;Bom;Apartamento;2022;Sul;Julho
26875;Rua Dhalia;198;Apto 2001 Edf Parador De Aragon;600416;Boa Viagem;2006;1680.0;137.94;Superior;Apartamento > 4 Pavimentos;Residencial;2022-12-21;Bom;Apartamento;2022;Sul;Dezembro
26876;Rua Dhalia;198;Apto 601 Edf Parador De Aragon;505739;Boa Viagem;2006;1680.0;137.94;Superior;Apartamento > 4 Pavimentos;Residencial;2022-03-28;Bom;Apartamento;2022;Sul;Março
26877;Rua Dhalia;228;Apto 0201 Edf São Mateus;418000;Boa Viagem;1978;677.06;180.0;Médio;Apartamento > 4 Pavimentos;Residencial;2022-05-13;Bom;Apartamento;2022;Sul;Maio
26878;Rua Dhalia;228;Apto 0201 Edf São Mateus;441000;Boa Viagem;1978;677.06;180.0;Médio;Apartamento > 4 Pavimentos;Residencial;2022-05-16;Bom;Apartamento;2022;Sul;Maio
26879;Rua Dhalia;228;Apto 0301 Edf São Mateus;440000;Boa Viagem;1978;677.06;180.0;Médio;Apartamento > 4 Pavimentos;Residencial;2022-09-27;Bom;Apartamento;2022;Sul;Setembro
26880;Rua Dhalia;353;Apto 0802 Edf Luanda;473354;Boa Viagem;1977;1215.0;205.86;Médio;Apartamento > 4 Pavimentos;Residencial;2022-05-15;Bom;Apartamento;2022;Sul;Maio
26881;Rua Dhalia;353;Apto 1002 Edf Luanda;479340;Boa Viagem;1977;1215.0;205.86;Médio;Apartamento > 4 Pavimentos;Residencial;2022-12-28;Bom;Apartamento;2022;Sul;Dezembro
26882;Rua Dhalia;353;Apto 1101 Edf Luanda;690656;Boa Viagem;1977;1215.0;322.97;Médio;Apartamento > 4 Pavimentos;Residencial;2022-11-13;Bom;Apartamento;2022;Sul;Novembro
26883;Rua Dhalia;353;Apto 1102 Edf Luanda;690656;Boa Viagem;1977;1215.0;322.97;Médio;Apartamento > 4 Pavimentos;Residencial;2022-01-05;Bom;Apartamento;2022;Sul;Janeiro
26884;Rua Professor Julio Ferreira De Melo;770;Apto 0601 Edf Baraúna;730000;Boa Viagem;1979;574.0;306.84;Médio;Apartamento > 4 Pavimentos;Residencial;2022-09-14;Bom;Apartamento;2022;Sul;Setembro
26885;Rua Dhalia;289;Apto 1201 Edf Manue;575000;Boa Viagem;1985;1017.4;177.83;Médio;Apartamento > 4 Pavimentos;Residencial;2022-06-08;Bom;Apartamento;2022;Sul;Junho
26886;Rua Francisco Da Cunha;1760;Apto 1102 Edf. Salamanca;720000;Boa Viagem;2019;1320.0;155.15;Superior;Apartamento > 4 Pavimentos;Residencial;2022-03-08;Bom;Apartamento;2022;Sul;Março
26887;Rua Francisco Da Cunha;1760;Apto 1102 Edf. Salamanca;720000;Boa Viagem;2019;1320.0;155.15;Superior;Apartamento > 4 Pavimentos;Residencial;2022-03-11;Bom;Apartamento;2022;Sul;Março
26888;Rua Francisco Da Cunha;1760;Apto 1302 Edf. Salamanca;850000;Boa Viagem;2019;1320.0;155.15;Superior;Apartamento > 4 Pavimentos;Residencial;2022-05-19;Bom;Apartamento;2022;Sul;Maio
26889;Rua Francisco Da Cunha;1760;Apto 2101 Edf. Salamanca;1150000;Boa Viagem;2019;1320.0;155.15;Superior;Apartamento > 4 Pavimentos;Residencial;2022-05-18;Bom;Apartamento;2022;Sul;Maio
26890;Rua Francisco Da Cunha;1760;Apto 2101 Edf. Salamanca;9000;Boa Viagem;2019;1320.0;155.15;Superior;Apartamento > 4 Pavimentos;Residencial;2022-02-04;Bom;Apartamento;2022;Sul;Fevereiro
26891;Rua Francisco Da Cunha;1760;Apto 2102 Edf. Salamanca;907577;Boa Viagem;2019;1320.0;155.15;Superior;Apartamento > 4 Pavimentos;Residencial;2022-02-03;Bom;Apartamento;2022;Sul;Fevereiro
26892;Rua Jack Ayres;198;Apto 1002 Edf São Thiago;313000;Boa Viagem;1988;1192.24;121.86;Médio;Apartamento > 4 Pavimentos;Residencial;2022-08-22;Bom;Apartamento;2022;Sul;Agosto
26893;Av Boa Viagem;3312;Apto 0041 Edf Saint Moritz;1045140;Boa Viagem;1976;907.5;225.0;Médio;Apartamento > 4 Pavimentos;Residencial;2022-04-19;Bom;Apartamento;2022;Sul;Abril
26894;Av Boa Viagem;3356;Apto 0801 Edf Antonio Monte;2896829;Boa Viagem;1994;1120.0;434.39;Superior;Apartamento > 4 Pavimentos;Residencial;2022-05-31;Bom;Apartamento;2022;Sul;Maio
26895;Av Boa Viagem;3402;Apto 0401 Edf Cote D Azur;3000000;Boa Viagem;1987;1162.0;488.42;Superior;Apartamento > 4 Pavimentos;Residencial;2022-06-22;Bom;Apartamento;2022;Sul;Junho
26896;Av Boa Viagem;3402;Apto 1201 Edf Cote D Azur;3400000;Boa Viagem;1987;1162.0;488.42;Superior;Apartamento > 4 Pavimentos;Residencial;2022-12-27;Bom;Apartamento;2022;Sul;Dezembro
26897;Av Boa Viagem;3402;Apto 1201 Edf Cote D Azur;3400000;Boa Viagem;1987;1162.0;488.42;Superior;Apartamento > 4 Pavimentos;Residencial;2022-08-18;Bom;Apartamento;2022;Sul;Agosto
26898;Rua Padre Carapuceiro;273;Apto 0012 Edf Andrea;298000;Boa Viagem;1976;585.0;141.0;Médio;Apartamento > 4 Pavimentos;Residencial;2022-07-08;Bom;Apartamento;2022;Sul;Julho
26899;Av Conselheiro Aguiar;3600;Apto 0301 Edf Santa Tereza;373000;Boa Viagem;1974;1551.32;182.34;Médio;Apartamento > 4 Pavimentos;Residencial;2022-03-17;Bom;Apartamento;2022;Sul;Março
26900;Rua Dhalia;74;Apto 0904 Edf São Francisco De Assis;848025;Boa Viagem;2000;2414.7;233.73;Superior;Apartamento > 4 Pavimentos;Residencial;2022-06-14;Bom;Apartamento;2022;Sul;Junho
26901;Rua Dhalia;74;Apto 2103 Edf São Francisco De Assis;830000;Boa Viagem;2000;2414.7;247.28;Superior;Apartamento > 4 Pavimentos;Residencial;2022-03-14;Bom;Apartamento;2022;Sul;Março
26902;Rua Dhalia;74;Apto 1502 Edf São Francisco De Assis;840000;Boa Viagem;2000;2414.7;230.07;Superior;Apartamento > 4 Pavimentos;Residencial;2022-11-21;Bom;Apartamento;2022;Sul;Novembro
26903;Rua Dhalia;191;Apto 301 Edf Sevilla;527000;Boa Viagem;2008;1265.37;171.2;Superior;Apartamento > 4 Pavimentos;Residencial;2022-07-05;Bom;Apartamento;2022;Sul;Julho
26904;Rua Dhalia;191;Apto 701 Edf Sevilla;530000;Boa Viagem;2008;1265.37;171.2;Superior;Apartamento > 4 Pavimentos;Residencial;2022-03-29;Bom;Apartamento;2022;Sul;Março
26905;Rua Dhalia;191;Apto 1501 Edf Sevilla;475000;Boa Viagem;2008;1265.37;171.2;Superior;Apartamento > 4 Pavimentos;Residencial;2022-11-08;Bom;Apartamento;2022;Sul;Novembro
26906;Rua Dhalia;191;Apto 1801 Edf Sevilla;738000;Boa Viagem;2008;1265.37;171.2;Superior;Apartamento > 4 Pavimentos;Residencial;2022-04-25;Bom;Apartamento;2022;Sul;Abril
26907;Rua Dhalia;191;Apto 2002 Edf Sevilla;820000;Boa Viagem;2008;1265.37;171.2;Superior;Apartamento > 4 Pavimentos;Residencial;2022-03-29;Bom;Apartamento;2022;Sul;Março
26908;Rua Dhalia;191;Apto 2201 Edf Sevilla;855000;Boa Viagem;2008;1265.37;171.2;Superior;Apartamento > 4 Pavimentos;Residencial;2022-01-17;Bom;Apartamento;2022;Sul;Janeiro
26909;Rua Francisco Da Cunha;1747;Apto 1501 Edf Castello Del Mare;520000;Boa Viagem;2005;939.0;159.5;Superior;Apartamento > 4 Pavimentos;Residencial;2022-03-24;Bom;Apartamento;2022;Sul;Março
26910;Rua Francisco Da Cunha;1747;Apto 601 Edf Castello Del Mare;520000;Boa Viagem;2005;939.0;159.5;Superior;Apartamento > 4 Pavimentos;Residencial;2022-03-30;Bom;Apartamento;2022;Sul;Março
26911;Rua Professor Julio Ferreira De Melo;878;Apto 0501 Edf Regent S Park;554320;Boa Viagem;1988;1211.0;179.87;Médio;Apartamento > 4 Pavimentos;Residencial;2022-03-10;Bom;Apartamento;2022;Sul;Março
26912;Rua Francisco Da Cunha;1810;Apto 1402 Edf Pegasus;810000;Boa Viagem;2006;1634.57;187.87;Superior;Apartamento > 4 Pavimentos;Residencial;2022-10-31;Bom;Apartamento;2022;Sul;Outubro
26913;Rua Francisco Da Cunha;1810;Apto 302 Edf Pegasus;675000;Boa Viagem;2006;1634.57;187.87;Superior;Apartamento > 4 Pavimentos;Residencial;2022-06-07;Bom;Apartamento;2022;Sul;Junho
26914;Rua Francisco Da Cunha;1846;Apto 1101 Edf Central Park;1000000;Boa Viagem;1988;1374.0;266.35;Superior;Apartamento > 4 Pavimentos;Residencial;2022-08-02;Bom;Apartamento;2022;Sul;Agosto
26915;Rua Professor Julio Ferreira De Melo;915;Apto 103 Edf Felicita Prince;376000;Boa Viagem;2010;1634.63;77.0;Superior;Apartamento > 4 Pavimentos;Residencial;2022-01-11;Bom;Apartamento;2022;Sul;Janeiro
26916;Rua Professor Julio Ferreira De Melo;915;Apto 804 Edf Felicita Prince;337658;Boa Viagem;2010;1634.63;77.0;Superior;Apartamento > 4 Pavimentos;Residencial;2022-02-01;Bom;Apartamento;2022;Sul;Fevereiro
26917;Rua Professor Julio Ferreira De Melo;915;Apto 1302 Edf Felicita Prince;550000;Boa Viagem;2010;1634.63;116.36;Superior;Apartamento > 4 Pavimentos;Residencial;2022-09-12;Bom;Apartamento;2022;Sul;Setembro
26918;Rua Dhalia;25;Apto 806 Edf Costa Azul;237599;Boa Viagem;2011;837.0;54.65;Superior;Apartamento > 4 Pavimentos;Residencial;2022-12-01;Bom;Apartamento;2022;Sul;Dezembro
26919;Rua Dhalia;25;Apto 1001 Edf Costa Azul;355000;Boa Viagem;2011;837.0;76.58;Superior;Apartamento > 4 Pavimentos;Residencial;2022-11-03;Bom;Apartamento;2022;Sul;Novembro
26920;Rua Dhalia;25;Apto 1006 Edf Costa Azul;262220;Boa Viagem;2011;837.0;54.65;Superior;Apartamento > 4 Pavimentos;Residencial;2022-03-31;Bom;Apartamento;2022;Sul;Março
26921;Av Conselheiro Aguiar;3686;Apto 205A Edf Kennedy;100000;Boa Viagem;1961;780.0;29.3;Simples;Apartamento <= 4 Pavimentos;Residencial;2022-03-25;Bom;Apartamento;2022;Sul;Março
26922;Rua Jose Trajano;44;Apto 2 Edf Margalit;265000;Boa Viagem;1965;392.0;140.2;Médio;Apartamento <= 4 Pavimentos;Residencial;2022-06-14;Bom;Apartamento;2022;Sul;Junho
26923;Av Engenheiro Domingos Ferreira;3647;Apto 2101 Edf Joana Dhalia;1525000;Boa Viagem;2010;2782.0;262.64;Superior;Apartamento > 4 Pavimentos;Residencial;2022-05-25;Bom;Apartamento;2022;Sul;Maio
26924;Rua Dos Navegantes;1353;Apto 0901 Edf Dom João Vi;801611;Boa Viagem;1975;1200.0;264.0;Superior;Apartamento > 4 Pavimentos;Residencial;2022-03-03;Bom;Apartamento;2022;Sul;Março
26925;Rua Dos Navegantes;1295;Apto 0302 Edf Rio Ave;1109000;Boa Viagem;1983;2454.04;340.12;Superior;Apartamento > 4 Pavimentos;Residencial;2022-05-09;Bom;Apartamento;2022;Sul;Maio
26926;Rua Wilfrid Russel Shorto;60;Apto 0101 Edf One Way;315000;Boa Viagem;2001;480.0;86.05;Superior;Apartamento > 4 Pavimentos;Residencial;2022-12-28;Bom;Apartamento;2022;Sul;Dezembro
26927;Rua Jack Ayres;55;Apto 1301 Edf Boulevard Saint Jacques;406000;Boa Viagem;1994;845.0;170.07;Médio;Apartamento > 4 Pavimentos;Residencial;2022-03-08;Bom;Apartamento;2022;Sul;Março
26928;Rua Jack Ayres;55;Apto 1402 Edf Boulevard Saint Jacques;570000;Boa Viagem;1994;845.0;170.07;Médio;Apartamento > 4 Pavimentos;Residencial;2022-12-22;Bom;Apartamento;2022;Sul;Dezembro
26929;Rua Jose Trajano;351;Apto 0201 Edf Vesuvio;424000;Boa Viagem;1975;496.8;170.0;Médio;Apartamento > 4 Pavimentos;Residencial;2022-03-16;Bom;Apartamento;2022;Sul;Março
26930;Rua Jose Trajano;351;Apto 0301 Edf Vesuvio;388000;Boa Viagem;1975;496.8;170.0;Médio;Apartamento > 4 Pavimentos;Residencial;2022-07-18;Bom;Apartamento;2022;Sul;Julho
26931;Rua Professor Julio Ferreira De Melo;960;Apto 0401 Edf Tietê;345000;Boa Viagem;1978;560.0;148.51;Médio;Apartamento > 4 Pavimentos;Residencial;2022-06-21;Bom;Apartamento;2022;Sul;Junho
26932;Rua Professor Julio Ferreira De Melo;970;Apto 0401 Edf Pinheiros;408982;Boa Viagem;1979;525.0;164.13;Médio;Apartamento > 4 Pavimentos;Residencial;2022-09-28;Bom;Apartamento;2022;Sul;Setembro
26933;Rua Professor Julio Ferreira De Melo;970;Apto 0402 Edf Pinheiros;359477;Boa Viagem;1979;525.0;139.6;Médio;Apartamento > 4 Pavimentos;Residencial;2022-03-23;Bom;Apartamento;2022;Sul;Março
26934;Rua Francisco Da Cunha;1910;Apto 1701 Bloco A - Edf Cheverny;1000000;Boa Viagem;1991;3622.65;271.22;Superior;Apartamento > 4 Pavimentos;Residencial;2022-01-24;Bom;Apartamento;2022;Sul;Janeiro
26935;Rua Francisco Da Cunha;1910;Apto 2101 Bloco B - Edf Chenonceaux;938000;Boa Viagem;1991;3622.65;283.6;Superior;Apartamento > 4 Pavimentos;Residencial;2022-12-22;Bom;Apartamento;2022;Sul;Dezembro
26936;Rua Francisco Da Cunha;1910;Apto 2002 Bloco B - Edf Chenonceaux;1150000;Boa Viagem;1991;3622.65;278.84;Superior;Apartamento > 4 Pavimentos;Residencial;2022-02-25;Bom;Apartamento;2022;Sul;Fevereiro
26937;Rua Francisco Da Cunha;1910;Apto 1102 Bloco A - Edf Cheverny;930000;Boa Viagem;1991;3622.65;279.63;Superior;Apartamento > 4 Pavimentos;Residencial;2022-03-22;Bom;Apartamento;2022;Sul;Março
26938;Rua Francisco Da Cunha;1910;Apto 1002 Bloco B - Edf Chenonceaux;542000;Boa Viagem;1991;3622.65;278.84;Superior;Apartamento > 4 Pavimentos;Residencial;2022-12-15;Bom;Apartamento;2022;Sul;Dezembro
26939;Rua Bruno Veloso;422;Apto 0202 Edf Lótus;706000;Boa Viagem;1987;1385.11;214.9;Superior;Apartamento > 4 Pavimentos;Residencial;2022-10-10;Bom;Apartamento;2022;Sul;Outubro
26940;Rua Bruno Veloso;422;Apto 0202 Edf Lótus;809500;Boa Viagem;1987;1385.11;214.9;Superior;Apartamento > 4 Pavimentos;Residencial;2022-06-27;Bom;Apartamento;2022;Sul;Junho
26941;Rua Jose Trajano;179;Apto 0104 Edf Balsamo;399380;Boa Viagem;1983;1596.8;140.81;Médio;Apartamento > 4 Pavimentos;Residencial;2022-04-20;Bom;Apartamento;2022;Sul;Abril
26942;Rua Jose Trajano;179;Apto 1004 Edf Balsamo;422614;Boa Viagem;1983;1596.8;140.81;Médio;Apartamento > 4 Pavimentos;Comercial;2022-06-09;Bom;Apartamento;2022;Sul;Junho
26943;Rua Jose Trajano;179;Apto 1504 Edf Balsamo;436100;Boa Viagem;1983;1596.8;140.81;Médio;Apartamento > 4 Pavimentos;Residencial;2022-01-10;Bom;Apartamento;2022;Sul;Janeiro
26944;Rua Bruno Veloso;392;Apto 1201 Edf Saint Michel;620000;Boa Viagem;1988;951.87;153.14;Médio;Apartamento > 4 Pavimentos;Residencial;2022-05-10;Bom;Apartamento;2022;Sul;Maio
26945;Av Boa Viagem;3500;Apto 2001 Edf Portugal;2900000;Boa Viagem;1975;1796.32;550.3;Superior;Apartamento > 4 Pavimentos;Residencial;2022-05-04;Bom;Apartamento;2022;Sul;Maio
26946;Av Boa Viagem;3520;Apto 0901 Edf Vila Do Conde;1800000;Boa Viagem;1984;1710.0;290.54;Superior;Apartamento > 4 Pavimentos;Residencial;2022-09-29;Bom;Apartamento;2022;Sul;Setembro
26947;Av Boa Viagem;3520;Apto 1301 Edf Vila Do Conde;1600000;Boa Viagem;1984;1710.0;290.54;Superior;Apartamento > 4 Pavimentos;Residencial;2022-02-03;Bom;Apartamento;2022;Sul;Fevereiro
26948;Av Boa Viagem;3520;Apto 0202 Edf Vila Do Conde;1700000;Boa Viagem;1984;1710.0;290.54;Superior;Apartamento > 4 Pavimentos;Residencial;2022-10-27;Bom;Apartamento;2022;Sul;Outubro
26949;Av Boa Viagem;3574;Apto 1602 Edf Dom Afonso Henriques;2000000;Boa Viagem;1977;2387.37;320.03;Superior;Apartamento > 4 Pavimentos;Residencial;2022-12-06;Bom;Apartamento;2022;Sul;Dezembro
26950;Av Boa Viagem;3628;Apto 401 Edf Dona Sylvia;4000000;Boa Viagem;2012;1034.91;410.66;Superior;Apartamento > 4 Pavimentos;Residencial;2022-11-29;Bom;Apartamento;2022;Sul;Novembro
26951;Av Boa Viagem;3628;Apto 401 Edf Dona Sylvia;2185000;Boa Viagem;2012;1034.91;410.66;Superior;Apartamento > 4 Pavimentos;Residencial;2022-01-09;Bom;Apartamento;2022;Sul;Janeiro
26952;Av Boa Viagem;3628;Apto 1201 Edf Dona Sylvia;4500000;Boa Viagem;2012;1034.91;359.72;Superior;Apartamento > 4 Pavimentos;Residencial;2022-11-07;Bom;Apartamento;2022;Sul;Novembro
26953;Av Boa Viagem;3650;Apto 2801 Edf Ambrosio Trajano;3750000;Boa Viagem;2010;2035.7;327.89;Superior;Apartamento > 4 Pavimentos;Residencial;2022-08-31;Bom;Apartamento;2022;Sul;Agosto
26954;Av Boa Viagem;3650;Apto 1001 Edf Ambrosio Trajano;3750000;Boa Viagem;2010;2035.7;327.89;Superior;Apartamento > 4 Pavimentos;Residencial;2022-03-22;Bom;Apartamento;2022;Sul;Março
26955;Av Boa Viagem;3650;Apto 1201 Edf Ambrosio Trajano;3356819;Boa Viagem;2010;2035.7;327.89;Superior;Apartamento > 4 Pavimentos;Residencial;2022-05-31;Bom;Apartamento;2022;Sul;Maio
26956;Rua Dos Navegantes;1322;Apto 402 Studio Portal Dos Oceanos;524000;Boa Viagem;2008;600.0;99.32;Superior;Apartamento > 4 Pavimentos;Residencial;2022-03-11;Bom;Apartamento;2022;Sul;Março
26957;Rua Dos Navegantes;1322;Apto 1001 Studio Portal Dos Oceanos;555000;Boa Viagem;2008;600.0;99.32;Superior;Apartamento > 4 Pavimentos;Residencial;2022-05-26;Bom;Apartamento;2022;Sul;Maio
26958;Rua Dos Navegantes;1322;Apto 1402 Studio Portal Dos Oceanos;560000;Boa Viagem;2008;600.0;99.32;Superior;Apartamento > 4 Pavimentos;Residencial;2022-12-23;Bom;Apartamento;2022;Sul;Dezembro
26959;Rua Dos Navegantes;1322;Apto 1802 Studio Portal Dos Oceanos;565000;Boa Viagem;2008;600.0;99.32;Superior;Apartamento > 4 Pavimentos;Residencial;2022-12-28;Bom;Apartamento;2022;Sul;Dezembro
26960;Rua Jose Trajano;81;Apto 0203 Edf Santana;275000;Boa Viagem;1965;675.0;144.0;Simples;Apartamento <= 4 Pavimentos;Residencial;2022-05-19;Bom;Apartamento;2022;Sul;Maio
26961;Rua Bruno Veloso;268;Loja 0007;270000;Boa Viagem;1976;490.0;45.13;Médio;Loja <= 4 Pavimentos;Comercial;2022-12-06;Bom;Loja;2022;Sul;Dezembro
26962;Rua Bruno Veloso;284;Apto 1601 Edf Porto Cristo;730000;Boa Viagem;2009;980.0;140.68;Superior;Apartamento > 4 Pavimentos;Residencial;2022-08-18;Bom;Apartamento;2022;Sul;Agosto
26963;Rua Dos Navegantes;1235;Apto 0303 Edf Dhalia;350000;Boa Viagem;1971;413.6;132.0;Médio;Apartamento <= 4 Pavimentos;Residencial;2022-09-06;Bom;Apartamento;2022;Sul;Setembro
26964;Rua Bruno Veloso;200;Apto 0602 Edf Sérgio Godoy;610000;Boa Viagem;1983;1288.5;221.76;Médio;Apartamento > 4 Pavimentos;Residencial;2022-03-15;Bom;Apartamento;2022;Sul;Março
26965;Rua Bruno Veloso;200;Apto 1301 Edf Sérgio Godoy;1270000;Boa Viagem;1983;1288.5;436.33;Médio;Apartamento > 4 Pavimentos;Residencial;2022-11-01;Bom;Apartamento;2022;Sul;Novembro
26966;Rua Bruno Veloso;257;Apto 2101 Edf Maria Da Graca;810000;Boa Viagem;2008;3491.1;151.45;Superior;Apartamento > 4 Pavimentos;Residencial;2022-03-25;Bom;Apartamento;2022;Sul;Março
26967;Rua Bruno Veloso;257;Apto 1701 Edf Maria Julia;800000;Boa Viagem;2008;3491.1;151.45;Superior;Apartamento > 4 Pavimentos;Residencial;2022-11-16;Bom;Apartamento;2022;Sul;Novembro
26968;Rua Bruno Veloso;257;Apto 2201 Edf Maria Julia;709000;Boa Viagem;2008;3491.1;151.45;Superior;Apartamento > 4 Pavimentos;Residencial;2022-11-08;Bom;Apartamento;2022;Sul;Novembro
26969;Rua Bruno Veloso;257;Apto 2402 Edf Maria Julia;745000;Boa Viagem;2008;3491.1;151.45;Superior;Apartamento > 4 Pavimentos;Residencial;2022-03-11;Bom;Apartamento;2022;Sul;Março
26970;Rua Bruno Veloso;257;Apto 1101 Edf Maria Da Graca;750000;Boa Viagem;2008;3491.1;151.45;Superior;Apartamento > 4 Pavimentos;Residencial;2022-08-05;Bom;Apartamento;2022;Sul;Agosto
26971;Rua Bruno Veloso;257;Apto 1701 Edf Maria Da Graca;840000;Boa Viagem;2008;3491.1;151.45;Superior;Apartamento > 4 Pavimentos;Residencial;2022-07-08;Bom;Apartamento;2022;Sul;Julho
26972;Av Conselheiro Aguiar;4010;Apto 202 Beach Class Conselheiro Residence;255678;Boa Viagem;2014;1776.5;55.63;Superior;Apartamento > 4 Pavimentos;Residencial;2022-07-07;Bom;Apartamento;2022;Sul;Julho
26973;Av Conselheiro Aguiar;4010;Apto 801 Beach Class Conselheiro Residence;384000;Boa Viagem;2014;1776.5;88.58;Superior;Apartamento > 4 Pavimentos;Residencial;2022-06-13;Bom;Apartamento;2022;Sul;Junho
26974;Av Conselheiro Aguiar;4010;Apto 801 Beach Class Conselheiro Residence;384667;Boa Viagem;2014;1776.5;88.58;Superior;Apartamento > 4 Pavimentos;Residencial;2022-07-01;Bom;Apartamento;2022;Sul;Julho
26975;Av Conselheiro Aguiar;4010;Apto 801 Beach Class Conselheiro Residence;384667;Boa Viagem;2014;1776.5;88.58;Superior;Apartamento > 4 Pavimentos;Residencial;2022-06-22;Bom;Apartamento;2022;Sul;Junho
